Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Pin Missile,Do [sword]1 damage 2-5 times|,1,var a = rand([2[;]3[;]4[;]5]); for(b in 0...a){ attack(1); sfx(~_damage~[;]~~[;]b*0.05); },Pea Gun,EVEN,,YELLOW,change_power,change_power,,none,2,NO,NO,gb,1,,,,,,,,,,,
Pin Missile_upgraded,Do [sword]2 damage 2-5 times|,1,var a = rand([2[;]3[;]4[;]5]); for(b in 0...a){ attack(2); sfx(~_damage~[;]~~[;]b*0.05); },Pea Gun,EVEN,,YELLOW,,,,none,2,NO,NO,gb,,,,,,,,,,,,
Pin Missile_downgraded,Do [sword]1 damage 2-5 times,1,var a = rand([2[;]3[;]4[;]5]); for(b in 0...a){ attack(1); sfx(~_damage~[;]~~[;]b*0.05); },Pea Gun,EVEN,,YELLOW,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Sludge Wave,Do [sword]<d6> damage[;]|Inflict [poison]2 poison,1,attack(d); sfxdamage(target[;]d); inflict(POISON[;]2); sfx(~_poison~[;]~~[;]0.2);,Toxic,NORMAL|NORMAL,,PURPLE,change_power,complicate,,none,0,NO,NO,gb,1,,,,,,,,,,,
Sludge Wave_upgraded,Do [sword]<d6> damage[;]|Inflict [poison]3 poison,1,attack(d); sfxdamage(target[;]d); inflict(POISON[;]3); sfx(~_poison~[;]~~[;]0.2);,Toxic,NORMAL|NORMAL,,PURPLE,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Caustic Cauldron,Inflict [poison]1 poison[;]|get a new dice,1,inflict(POISON); givedice(); sfx(~_poison~[;]~~[;]0.2);,Stinger,EVEN,,PURPLE,change_power,change_power,,none,0,NO,NO,gb,1,,,,,,,,,,,givedice();
Caustic Cauldron_upgraded,Inflict [poison]1[;] reroll dice|,1,inflict(POISON); givedice(); sfx(~_poison~[;]~~[;]0.2);,Stinger,EVEN,,PURPLE,,,,none,2,NO,NO,gb,,,,,,,,,,,,givedice();
Caustic Cauldron_downgraded,Inflict [poison]1 poison,1,inflict(POISON); sfx(~_poison~[;]~~[;]0.2);,Stinger,EVEN,,PURPLE,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Sealing Stamp,Do [sword]4 damage|(At end of turn: do [sword]2),1,attack(4); sfxdamage(target[;]4);,Shuriken,ODD,,BRIGHTCYAN,change_power,change_power,,none,0,NO,NO,gb,1,,,,,,,if(target.hp > 0){ attack(2); sfxdamage(target[;]2); },,,,
Sealing Stamp_upgraded,Do [sword]4 damage|(At end of turn: do [sword]3),1,attack(4); sfxdamage(target[;]4);,Shuriken,ODD,,BRIGHTCYAN,,,,none,0,NO,NO,gb,,,,,,,,if(target.hp > 0){ attack(3); sfxdamage(target[;]3); },,,,
Sealing Stamp_downgraded,Do [sword]4 damage,1,attack(4); sfxdamage(target[;]4);,Shuriken,ODD,,BRIGHTCYAN,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Decantation,Both dice values -1[;]|roll a 2,1,givedice([actualdice[0].basevalue-1[;]actualdice[1].basevalue-1[;]2][;]~splitdice~);,Meganudge,MIN2|MIN2,,GREEN,change_power,change_power,,none,0,YES,NO,gb,1,,,,,,,,,,,
Decantation_upgraded,Both values -1[;] roll a 2|,1,givedice([actualdice[0].basevalue-1[;]actualdice[1].basevalue-1[;]2][;]~splitdice~);,Meganudge,MIN2|MIN2,,GREEN,,,,none,2,YES,NO,gb,,,,,,,,,,,,
Decantation_downgraded,Both dice values -1,1,givedice([actualdice[0].basevalue-1[;]actualdice[1].basevalue-1][;]~splitdice~);,Meganudge,MIN2|MIN2,,GREEN,,,,none,0,YES,NO,gb,,,,,,,,,,,,
Fogged Mirror,In [jinx]2 turns[;] gain|+1 dice this fight,1,jinx(~Fogged Mirror~[;]~gain +1 dice this fight~[;]~Gain +1 dice this fight~[;]~target.extradice++; sfx(\~magic_gaindice\~);~[;]self[;]self[;]2[;]1); sfx(~_thinghappens~);,Infinity Mirror,NORMAL,,PURPLE,change_power,change_power,,none,0,YES,NO,gb,1,,,,,,,,,,,
Fogged Mirror_upgraded,In [jinx]2 turns[;] +1 dice|,1,jinx(~Fogged Mirror~[;]~gain +1 dice this fight~[;]~Gain +1 dice this fight~[;]~target.extradice++; sfx(\~magic_gaindice\~);~[;]self[;]self[;]2[;]1); sfx(~_thinghappens~);,Infinity Mirror,NORMAL,,PURPLE,,,,none,2,YES,NO,gb,,,,,,,,,,,,
Fogged Mirror_downgraded,In [jinx]3 turns[;] gain|+1 dice this fight,1,jinx(~Fogged Mirror~[;]~gain +1 dice this fight~[;]~Gain +1 dice this fight~[;]~target.extradice++; sfx(\~magic_gaindice\~);~[;]self[;]self[;]3[;]1); sfx(~_thinghappens~);,Infinity Mirror,NORMAL,,PURPLE,,,,none,0,YES,NO,gb,,,,,,,,,,,,
Sludge Spear,Inflict [poison]4 poison,1,inflict(POISON[;]4); sfx(~_poison~);,Poison Arrow,REQUIRE6,,PURPLE,change_power,change_power,,none,0,NO,NO,gb,2,,,,,,,,,,,
Sludge Spear_upgraded,Inflict [poison]4 poison,1,inflict(POISON[;]4); sfx(~_poison~);,Poison Arrow,MIN4,,PURPLE,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Sludge Spear_downgraded,Inflict [poison]4 poison,1,inflict(POISON[;]4); sfx(~_poison~);,Poison Arrow,REQUIRE6|REQUIRE6,,PURPLE,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Transporter,Duplicate part of a dice,1,var parts = split(d); givedice([d[;]parts[0]]);,Clone Device,MIN2,,GREEN,change_power,change_power,,none,0,YES,NO,gb,1,,,,,,,,,,,
Transporter_upgraded,Duplicate most of a dice,1,if(d > 1){ givedice([d[;]d-1]); } else{ givedice([d[;]d]); },Clone Device,MIN2,,GREEN,,,,none,0,YES,NO,gb,,,,,,,,,,,,
Transporter_downgraded,Duplicate a small|part of a dice,1,var parts = split(d); if(parts[0] < parts[1]){ givedice([d[;]parts[0]]); } else{ givedice([d[;]parts[0]]); },Clone Device,MIN2,,GREEN,,,,none,0,YES,NO,gb,,,,,,,,,,,,
Pocket Pistil,[sword]1 dmg[;] gain [thorns]1 thorn|[gray](Reuseable),1,inflictself(THORNS); attack(1); sfxdamage(target[;]1); sfx(~_thorns~[;]~~[;]0.2);,Needle,COUNTDOWN,5,GREEN,change_power,change_power,thorns,none,-1,NO,NO,gb,,,,,,,,,,,,inflictself(THORNS); sfx(~_thorns~[;]~~[;]0.2);
Pocket Pistil_upgraded,[sword]2 dmg[;] gain [thorns]1 thorn|[gray](Reuseable),1,inflictself(THORNS); attack(2); sfxdamage(target[;]2); sfx(~_thorns~[;]~~[;]0.2);,Needle,COUNTDOWN,5,GREEN,,,,none,-1,NO,NO,gb,,,,,,,,,,,,inflictself(THORNS); sfx(~_thorns~[;]~~[;]0.2);
Pocket Pistil_downgraded,Gain [thorns]1 thorn|[gray](Reuseable),1,inflictself(THORNS); sfx(~_thorns~);,Needle,COUNTDOWN,5,GREEN,,,,none,-1,YES,NO,gb,,,,,,,,,,,,
Pocket Pistil?,Gain [thorns]1 thorn[;] [sword]1 dmg|,1,inflictself(THORNS); attack(1); sfxdamage(target[;]1); sfx(~_thorns~[;]~~[;]0.2);,Needle,COUNTDOWN,5,GREEN,change_power,change_power,,none,-1,NO,NO,alternateversion|gb,,,,,,,,,,,,
Pocket Pistil?_upgraded,Gain [thorns]1 thorn[;] [sword]2 dmg|,1,inflictself(THORNS); attack(2); sfxdamage(target[;]2); sfx(~_thorns~[;]~~[;]0.2);,Needle,COUNTDOWN,5,GREEN,,,,none,-1,NO,NO,alternateversion|gb,,,,,,,,,,,,
Pocket Pistil?_downgraded,Gain [thorns]1 thorn|,1,inflictself(THORNS); sfx(~_thorns~);,Needle,COUNTDOWN,5,GREEN,,,,none,-1,YES,NO,alternateversion|gb,,,,,,,,,,,,
Flea Shooter,Drain [heart]1 health or add [poison]1|[gray](Reuseable),1,if(chance(50)){ drain(1); sfx(~_drain~); } else{ inflict(POISON); sfx(~_poison~); },Blood Sip,COUNTDOWN,5,RED,change_power,change_power,,NONE,-1,NO,NO,,,,,,,,,,,,,
Flea Shooter_upgraded,Drain [heart]1 health[;] add [poison]1|[gray](Reuseable),1,drain(1); sfx(~_drain~); inflict(POISON); sfx(~_poison~|~~|0.2);,Blood Sip,COUNTDOWN,5,RED,,,,NONE,-1,NO,NO,,,,,,,,,,,,,
Flea Shooter_downgraded,Drain [heart]1 health|[gray](Reuseable),1,drain(1); sfx(~_drain~);,Blood Sip,COUNTDOWN,5,RED,,,,NONE,-1,NO,NO,,,,,,,,,,,,,
Washcloth,Unblind a dice,1,givedice(d); self.dicepool[self.dicepool.length-1].blind = false;,Hook,NORMAL,,GREEN,change_power,change_power,,none,0,YES,NO,,1,,,,,,,,,,,
Washcloth_upgraded,Unblind a dice|,1,givedice(d); self.dicepool[self.dicepool.length-1].blind = false;,Hook,NORMAL,,GREEN,,,,none,3,YES,NO,,,,,,,,,,,,,
Washcloth_downgraded,Return the dice,1,givedice(d);,Hook,NORMAL,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Create Opening,Do [sword]<double> damage[;]|until next turn,1,attack(d*2); sfxdamage(target[;]d*2); inflict(~restore~[;]d*2);,Burrower,MAX3,,ORANGE,increaserange,change_power,,none,0,NO,NO,,,,,,,,,,,,,
Create Opening_downgraded,Do [sword]<d6> damage[;]|until next turn,1,attack(d); sfxdamage(target[;]d); inflict(~restore~[;]d);,Burrower,MAX3,,ORANGE,,,,none,0,NO,NO,,,,,,,,,,,,,
Sharpie,Roll a blind dice|with a higher value,1,if(d == 1) { givedice(rand([2[;]3[;]4[;]5[;]6])); } else if(d == 2) { givedice(rand([3[;]4[;]5[;]6])); } else if(d == 3) { givedice(rand([4[;]5[;]6])); } else if(d == 4) { givedice(rand([5[;]6])); } else if(d >= 5) { givedice(6); } self.dicepool[self.dicepool.length-1].blind = true; sfx(~_blind~);,Reroll,MAX4,,PURPLE,change_power,change_power,,none,0,YES,NO,,,,,,,,,,,,,
Sharpie_upgraded,Roll a blind dice|with a higher value,1,if(d == 1) { givedice(rand([2[;]3[;]4[;]5[;]6])); } else if(d == 2) { givedice(rand([3[;]4[;]5[;]6])); } else if(d == 3) { givedice(rand([4[;]5[;]6])); } else if(d == 4) { givedice(rand([5[;]6])); } else if(d >= 5) { givedice(6); } self.dicepool[self.dicepool.length-1].blind = true; sfx(~_blind~);,Reroll,MAX5,,PURPLE,,,,none,0,YES,NO,,,,,,,,,,,,,
Sharpie_downgraded,Roll a blind dice|with a higher value,1,if(d == 1) { givedice(rand([2[;]3[;]4[;]5[;]6])); } else if(d == 2) { givedice(rand([3[;]4[;]5[;]6])); } else if(d == 3) { givedice(rand([4[;]5[;]6])); } else if(d == 4) { givedice(rand([5[;]6])); } else if(d >= 5) { givedice(6); } self.dicepool[self.dicepool.length-1].blind = true; sfx(~_blind~);,Reroll,MAX2,,PURPLE,,,,none,0,YES,NO,,,,,,,,,,,,,
Safety Scissors,Do [sword]3 damage[;]|split the dice in two,1,attack(3); sfxdamage(target[;]3); givedice(split(d));,Magic Lockpick,MIN4,,GREEN,change_power,change_power,,none,0,NO,NO,,,,,,,,,,,,,givedice(split(d));
Safety Scissors_upgraded,Do [sword]4 damage[;]|split the dice in two,1,attack(4); sfxdamage(target[;]4); givedice(split(d));,Magic Lockpick,MIN4,,GREEN,,,,none,0,NO,NO,,,,,,,,,,,,,givedice(split(d));
Safety Scissors_downgraded,Do [sword]3 damage[;]|split value in two,1,attack(3); sfxdamage(target[;]3); givedice(d/2);,Magic Lockpick,MIN4,,GREEN,,,,none,0,NO,NO,,,,,,,,,,,,,givedice(split(d));
Rising Dagger,Do [sword]<d6> damage[;] triple|on the final use|,2,if(e.usesleft == 0){ attack(d*3); sfxdamage(target[;]d*3); } else{ attack(d); sfxdamage(target[;]d); },Steal,MAX3,,RED,change_power,change_power,,none,4,NO,NO,,,,,,,,,,,,,
Rising Dagger_upgraded,Do [sword]<d6> damage[;] triple|on the final use|,2,if(e.usesleft == 0){ attack(d*3); sfxdamage(target[;]d*3); } else{ attack(d); sfxdamage(target[;]d); },Steal,MAX3,,RED,,,,none,3,NO,NO,,,,,,,,,,,,,
Rising Dagger_downgraded,Do [sword]<d6> damage,2,attack(d); sfxdamage(target[;]d);,Steal,MAX3,,RED,,,,none,0,NO,NO,,,,,,,,,,,,,
Burst Beam,Do damage equal to limit|charge ([sword]<var:burstbeamdamage>); reduce it by 5,1,attack(self.limitvalue); sfxdamage(target[;]self.limitvalue); self.limitvalue -= 5; if(self.limitvalue < 0) self.limitvalue = 0;,Focus,DOUBLES|DOUBLES,,YELLOW,change_power,change_power,,none,0,NO,NO,,,,,inflictself(~watchburstbeam~);,,,,,,,,self.limitvalue -= 5; if(self.limitvalue < 0) self.limitvalue = 0;
Burst Beam_upgraded,Do damage equal to|your limit charge ([sword]<var:burstbeamdamage>),1,attack(self.limitvalue); sfxdamage(target[;]self.limitvalue);,Focus,DOUBLES|DOUBLES,,YELLOW,,,,none,0,NO,NO,,,,,inflictself(~watchburstbeam~);,,,,,,,,
Burst Beam_downgraded,Do damage equal to limit|charge ([sword]<var:burstbeamdamage>)[;] but deplete it,1,attack(self.limitvalue); sfxdamage(target[;]self.limitvalue); self.limitvalue = 0;,Focus,DOUBLES|DOUBLES,,YELLOW,,,,none,0,NO,NO,,,,,inflictself(~watchburstbeam~);,,,,,,,,self.limitvalue = 0;
Dice Pump,Odd: roll a higher odd dice|Even: roll a higher even dice,1,if(d==1){ givedice(rand([3[;]5])); } else if(d==2){ givedice(rand([4[;]6])); } else if(d==3 # d==5){ givedice(5); } else if(d==4 # d==6){ givedice(6); } else{ givedice(d); },Megabump,MAX4,,GREEN,change_power,change_power,,none,0,YES,NO,,1,,,,,,,,,,,
Dice Pump_upgraded,Odd: roll a 5|Even: roll a 6,1,if(d%2 == 0){ givedice(6); } else{ givedice(5); },Megabump,MAX4,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Dice Pump_downgraded,Dice value +1,1,givedice(d+1);,Megabump,MAX4,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Supersonic,Reverse the target of|the enemy's next action,1,inflict(~reversenexttarget~); sfx(~_cure~);,Disorient,DOUBLES|DOUBLES,,GRAY,change_power,change_power,,none,0,NO,NO,,,,,,,,,,,,,
Supersonic_upgraded,Reverse the target of|the enemy's next action,1,inflict(~reversenexttarget~); sfx(~_cure~);,Disorient,EVEN,,GRAY,,,,none,0,NO,NO,,,,,,,,,,,,,
Supersonic_downgraded,Reverse the target of|the enemy's next action,1,inflict(~reversenexttarget~); sfx(~_cure~);,Disorient,REQUIRE6|REQUIRE6,,GRAY,,,,none,0,NO,NO,,,,,,,,,,,,,
Zeus Dagger,Do [shock]<d6> damage[;] shock this|,1,attack(d[;]SHOCK); sfxdamage(target[;]d); sfx(~_shock~);,Static Shock,NORMAL,,YELLOW,change_power,change_power,,none,-1,NO,NO,,1,var shocks = ~shock~; var dummy = new elements.Fighter(~Frog~); dummy.addstatus(~shock~[;]1); for(stat in dummy.status){ if(stat.type == ~alternate_shock~){ shocks = ~alternate_shock~; } } self.setvar(~shocktype~[;]shocks); dummy.dispose();,,,,,,,e.animate(self.getvar(~shocktype~));,,,
Zeus Dagger_upgraded,[shock]<d6> damage[;] shock this|,1,attack(d[;]SHOCK); sfxdamage(target[;]d); sfx(~_shock~);,Static Shock,NORMAL|FREE1,,YELLOW,,,,none,-1,NO,NO,,,var shocks = ~shock~; var dummy = new elements.Fighter(~Frog~); dummy.addstatus(~shock~[;]1); for(stat in dummy.status){ if(stat.type == ~alternate_shock~){ shocks = ~alternate_shock~; } } self.setvar(~shocktype~[;]shocks); dummy.dispose();,,,,,,,e.animate(self.getvar(~shocktype~));,,,
Zeus Dagger_downgraded,Do [shock]<d6> damage[;] shock this|,1,attack(d[;]SHOCK); sfxdamage(target[;]d); sfx(~_shock~);,Static Shock,MAX3,,YELLOW,,,,none,-1,NO,NO,,,var shocks = ~shock~; var dummy = new elements.Fighter(~Frog~); dummy.addstatus(~shock~[;]1); for(stat in dummy.status){ if(stat.type == ~alternate_shock~){ shocks = ~alternate_shock~; } } self.setvar(~shocktype~[;]shocks); dummy.dispose();,,,,,,,e.animate(self.getvar(~shocktype~));,,,
God's Pick,Flip a dice and split it[;]|then flip the results,1,var f = split(7-d); givedice([7-f[0][;]7-f[1]][;]~splitdice~);,Megaflip,MAX3,,GREEN,change_requirements,change_power,,none,0,YES,NO,,,,,,,,,,,,,
God's Pick_upgraded,Flip a dice and split it[;]|then flip the results,1,var f = split(7-d); givedice([7-f[0][;]7-f[1]][;]~splitdice~);,Megaflip,MAX4,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
God's Pick_downgraded,Flip a dice and split it[;]|then flip the results,1,var f = split(7-d); givedice([7-f[0][;]7-f[1]][;]~splitdice~);,Megaflip,MAX2,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Ubersaw,Do [sword]<d6> damage[;]|charge limit break by 3,2,attack(d); sfxdamage(target[;]d); self.limitvalue += 3; if(self.limitvalue > self.limitmax){ self.limitvalue = self.limitmax; } sfx(~levelup~);,Limit Charge,MAX4,,YELLOW,change_power,change_power,,none,0,NO,NO,,,,,,,,,,,,,self.limitvalue += 3; if(self.limitvalue > self.limitmax){ self.limitvalue = self.limitmax; } sfx(~levelup~);
Ubersaw_upgraded,Do [sword]<d6> damage[;]|charge limit break by 4,2,attack(d); sfxdamage(target[;]d); self.limitvalue += 4; if(self.limitvalue > self.limitmax){ self.limitvalue = self.limitmax; } sfx(~levelup~);,Limit Charge,MAX4,,YELLOW,,,,none,0,NO,NO,,,,,,,,,,,,,self.limitvalue += 4; if(self.limitvalue > self.limitmax){ self.limitvalue = self.limitmax; } sfx(~levelup~);
Ubersaw_downgraded,Do [sword]<d6> damage[;]|charge limit break by 1,2,attack(d); sfxdamage(target[;]d); self.limitvalue += 1; if(self.limitvalue > self.limitmax){ self.limitvalue = self.limitmax; } sfx(~levelup~);,Limit Charge,MAX3,,YELLOW,,,,none,0,NO,NO,,,,,,,,,,,,,self.limitvalue += 1; if(self.limitvalue > self.limitmax){ self.limitvalue = self.limitmax; } sfx(~levelup~);
Pocket Sand,Blind [blind]1 dice,1,inflict(BLIND); sfx(~_blind~);,Flash,COUNTDOWN,2,PURPLE,change_power,change_power,blind,none,0,NO,NO,,,,,,,,,,,,,
Pocket Sand_upgraded,Blind [blind]2 dice,1,inflict(BLIND[;]2); sfx(~_blind~);,Flash,COUNTDOWN,2,PURPLE,,,,none,0,NO,NO,,,,,,,,,,,,,
Pocket Sand_downgraded,No effect,1,,Flash,COUNTDOWN,2,PURPLE,,,,none,0,NO,NO,,,,,,,,,,,,,
Chain Link,Reduce countdowns by 4,1,boostcountdowns(4); sfx(~useitem~);,Ignition,COUNTDOWN,5,GREEN,change_power,change_power,,none,0,YES,NO,,,,,,,,,,,,,
Chain Link_upgraded,Reduce countdowns by 5,1,boostcountdowns(5); sfx(~useitem~);,Ignition,COUNTDOWN,5,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Chain Link_downgraded,Reduce countdowns by 1,1,boostcountdowns(1); sfx(~useitem~);,Ignition,COUNTDOWN,5,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Spirit Shield,Gain [shield]1 shield for each|unused dice ([shield]<unassigneddice> total),1,var t = 1; for(d in self.dicepool){ if(d.available()) t++; } inflictself(SHIELD[;]t); sfx(~_shield~);,Barricade,ODD,,ORANGE,change_requirements,change_power,,none,0,YES,NO,,1,,,,,,,,,,,
Spirit Shield_upgraded,[shield]1 per unused dice ([shield]<unassigneddice>[])|[gray](2 uses this turn),1,var t = 1; for(d in self.dicepool){ if(d.available()) t++; } inflictself(SHIELD[;]t); sfx(~_shield~);,Barricade,ODD,,ORANGE,,,,none,2,YES,NO,,,,,,,,,,,,,
Spirit Shield_downgraded,Gain [shield]1 shield for each|unused dice ([shield]<unassigneddice> total),1,var t = 1; for(d in self.dicepool){ if(d.available()) t++; } inflictself(SHIELD[;]t); sfx(~_shield~);,Barricade,REQUIRE5,,ORANGE,,,,none,0,YES,NO,,,,,,,,,,,,,
Endless Pond,[]+1 dice this fight,1,self.extradice++; sfx(~magic_gaindice~);,Infinity Mirror,NORMAL|NORMAL,6,PURPLE,change_power,change_power,,none,0,YES,NO,,1,,,,,,,,,,,
Endless Pond_upgraded,[]+1 dice[;] return first dice,1,self.extradice++; sfx(~magic_gaindice~); givedice(actualdice[0].basevalue);,Infinity Mirror,NORMAL|NORMAL,6,PURPLE,,,,none,0,YES,NO,,,,,,,,,,,,,
Endless Pond_downgraded,[]+1 dice this fight,1,self.extradice++; sfx(~magic_gaindice~);,Infinity Mirror,MAX3|MAX3,6,PURPLE,,,,none,0,YES,NO,,,,,,,,,,,,,
Betelgeuse,Do [sword]20 damage[;]|add 2x random status,1,var rstatus = rand([FIRE[;]ICE[;]LOCK[;]POISON[;]SHOCK[;]WEAKEN[;]CURSE]); attack(20); sfxdamage(target[;]20); inflict(rstatus[;]2); sfx(~_~ + rstatus.toLowerCase()[;]~~[;]0.2);,Stardust,COUNTDOWN,21,PINK,change_power,change_power,,none,0,NO,NO,,1,,,,,,,,,,,
Betelgeuse_upgraded,Do [sword]25 damage[;]|add 3x random status,1,var rstatus = rand([FIRE[;]ICE[;]LOCK[;]POISON[;]SHOCK[;]WEAKEN[;]CURSE]); attack(25); sfxdamage(target[;]25); inflict(rstatus[;]3); sfx(~_~ + rstatus.toLowerCase()[;]~~[;]0.2);,Stardust,COUNTDOWN,21,PINK,,,,none,0,NO,NO,,,,,,,,,,,,,
Betelgeuse_downgraded,Do [sword]10 damage[;]|add a random status,1,var rstatus = rand([FIRE[;]ICE[;]LOCK[;]POISON[;]SHOCK[;]WEAKEN[;]CURSE]); attack(10); sfxdamage(target[;]10); inflict(rstatus[;]1); sfx(~_~ + rstatus.toLowerCase()[;]~~[;]0.2);,Stardust,COUNTDOWN,21,PINK,,,,none,0,NO,NO,,,,,,,,,,,,,
Halfula,Flip one dice[;]|return the other,1,var one = 0; var other = 0; one = actualdice[rand([0[;]1])].basevalue; if(one == actualdice[0].basevalue){ other = actualdice[1].basevalue; } else{ other = actualdice[0].basevalue; } givedice([7 - one[;]other]); sfx(~useitem~);,Megaflip,NORMAL|NORMAL,,GREEN,change_power,change_power,,none,0,YES,NO,,1,,,,,,,,,,,
Halfula_upgraded,Flip one[;] return the other|[gray](3 uses this turn),1,var one = 0; var other = 0; one = actualdice[rand([0[;]1])].basevalue; if(one == actualdice[0].basevalue){ other = actualdice[1].basevalue; } else{ other = actualdice[0].basevalue; } givedice([7 - one[;]other]); sfx(~useitem~);,Megaflip,NORMAL|NORMAL,,GREEN,,,,none,3,YES,NO,,,,,,,,,,,,,
Halfula_downgraded,Flip one dice[;]|return the other,1,var one = 0; var other = 0; one = actualdice[rand([0[;]1])].basevalue; if(one == actualdice[0].basevalue){ other = actualdice[1].basevalue; } else{ other = actualdice[0].basevalue; } givedice([7 - one[;]other]); sfx(~useitem~);,Megaflip,MIN4|MIN4,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Giga Drain,Drain [heart]<d6> health|[gray](once per battle),1,drain(d); sfx(~_drain~);,Blood Sip,NORMAL,,RED,change_power,change_power,,none,0,NO,YES,,,,,,,,,,,,,
Giga Drain_upgraded,Drain [heart]<d6> health|[gray](once per battle),1,drain(d); sfx(~_drain~);,Blood Sip,NORMAL|FREE2,,RED,,,,none,0,NO,YES,,,,,,,,,,,,,
Giga Drain_downgraded,Drain [heart]<d6> health|[gray](once per battle),1,drain(d); sfx(~_drain~);,Blood Sip,MAX4,,RED,,,,none,0,NO,YES,,,,,,,,,,,,,
Bubble Burster,Do [sword]<d6> damage[;] +[sword]3|if enemy has a blessing,1,if(getstatus(SHIELD)>0 # getstatus(REEQUIPNEXT)>0 # getstatus(FURY)>0 # getstatus(REDUCE)>0 # getstatus(THORNS)>0 # getstatus(DODGE)>0 # getstatus(VAMPIRE)>0){attack(d+3); sfxdamage(target|d+3); } else{attack(d); sfxdamage(target|d); },Power Up,MAX5,,YELLOW,change_power,change_power,,NONE,0,NO,NO,,,,,,,,,,,,donothing();,
Bubble Burster_upgraded,Do [sword]<d6> damage[;] +[sword]3|if enemy has a blessing,1,if(getstatus(SHIELD)>0 # getstatus(REEQUIPNEXT)>0 # getstatus(FURY)>0 # getstatus(REDUCE)>0 # getstatus(THORNS)>0 # getstatus(DODGE)>0 # getstatus(VAMPIRE)>0){attack(d+3); sfxdamage(target|d+3); } else{attack(d); sfxdamage(target|d); },Power Up,NORMAL,,YELLOW,,,,NONE,0,NO,NO,,,,,,,,,,,,donothing();,
Bubble Burster_downgraded,Do [sword]<d6> damage[;] +[sword]3|if enemy has a blessing,1,if(getstatus(SHIELD)>0 # getstatus(REEQUIPNEXT)>0 # getstatus(FURY)>0 # getstatus(REDUCE)>0 # getstatus(THORNS)>0 # getstatus(DODGE)>0 # getstatus(VAMPIRE)>0){attack(d+3); sfxdamage(target|d+3); } else{attack(d); sfxdamage(target|d); },Power Up,MAX3,,YELLOW,,,,NONE,0,NO,NO,,,,,,,,,,,,donothing();,
Stink Bomb,Inflict [poison]1 poison for|each dice used on this,1,if(simulation) { inflict(POISON|2); } else { var a = 0; a = e.dicehistory.length; if(e.dicehistory.length > 0){inflict(POISON|a); sfx(~_poison~); e.setvar(~furyvalue~|a);} else{inflict(POISON|e.getvar(~furyvalue~)); sfx(~_poison~);} e.dicehistory = []; },Toxic,COUNTDOWN,6,PURPLE,change_power,change_power,,NONE,0,NO,NO,,,e.dicehistory = []; e.setvar(~furyvalue~|0);,,,e.setvar(~furyvalue~|0);,,,,,,,var a = 0; a = e.dicehistory.length; if(e.dicehistory.length > 0){e.setvar(~furyvalue~|a);}
Stink Bomb_upgraded,Inflict [poison]1 for each dice|used on this[;] plus [poison]1,1,if(simulation) { inflict(POISON|3); } else { var a = 0; a = e.dicehistory.length; if(e.dicehistory.length > 0){inflict(POISON|a + 1); sfx(~_poison~); e.setvar(~furyvalue~|a);} else{inflict(POISON|e.getvar(~furyvalue~)+1); sfx(~_poison~);} e.dicehistory = []; },Toxic,COUNTDOWN,6,PURPLE,,,,NONE,0,NO,NO,,,e.dicehistory = []; e.setvar(~furyvalue~|0);,,,e.setvar(~furyvalue~|0);,,,,,,,var a = 0; a = e.dicehistory.length; if(e.dicehistory.length > 0){e.setvar(~furyvalue~|a);}
Stink Bomb_downgraded,Inflict [poison]1 poison|(Dice history erased),1,inflict(POISON); sfx(~_poison~);,Toxic,COUNTDOWN,6,PURPLE,,,,NONE,0,NO,NO,,,e.dicehistory = []; e.setvar(~furyvalue~|0);,,,,,,,,,,
Mirror Spatula,Flip a dice[;] on 6|get +1 dice this fight,1,givedice(7-d); if(d == 6){self.extradice++; sfx(~magic_gaindice~); },Infinity Mirror,MIN3,,PURPLE,change_power,change_power,,NONE,0,YES,NO,,1,,,,,,,,,,,
Mirror Spatula_upgraded,Flip a dice[;] on even|get +1 dice this fight,1,givedice(7-d); if(d %2  == 0){self.extradice++; sfx(~magic_gaindice~); },Infinity Mirror,MIN3,,PURPLE,,,,NONE,0,YES,NO,,,,,,,,,,,,,
